mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex,speaker_6_ID,speaker_6_sex,speaker_7_ID,speaker_7_sex,speaker_8_ID,speaker_8_sex,speaker_9_ID,speaker_9_sex,speaker_10_ID,speaker_10_sex
4680-16042-0030_887-123289-0009_4267-78186-0022_1553-140047-0029_3526-176653-0002_3983-5371-0055_5049-25947-0027_911-130578-0017_4362-15663-0009_7780-274562-0091,4680,F,887,F,4267,M,1553,F,3526,F,3983,F,5049,M,911,M,4362,F,7780,F
7505-258964-0029_6385-34669-0021_6081-41997-0037_8465-246942-0018_3982-178459-0015_1246-135815-0023_2764-36617-0003_3983-5371-0030_200-126784-0016_6925-80680-0038,7505,M,6385,F,6081,M,8465,F,3982,F,1246,F,2764,F,3983,F,200,F,6925,M
8468-294887-0035_78-368-0034_730-359-0042_5049-25947-0009_412-126975-0027_2691-156745-0010_322-124147-0027_2092-145706-0069_6454-107462-0007_289-121665-0025,8468,F,78,M,730,F,5049,M,412,M,2691,F,322,F,2092,F,6454,M,289,F
3526-176653-0028_8468-286673-0017_6181-216552-0060_4214-7146-0043_2196-174172-0042_8975-270782-0055_374-180298-0050_4406-16882-0000_7178-34645-0014_3168-173565-0009,3526,F,8468,F,6181,M,4214,F,2196,F,8975,F,374,M,4406,M,7178,F,3168,M
4014-186175-0010_2764-36616-0038_7794-295948-0006_2384-152900-0015_911-128684-0091_5463-39173-0044_248-130652-0038_8108-280354-0019_6454-93938-0019_7078-271888-0050,4014,M,2764,F,7794,F,2384,M,911,M,5463,M,248,F,8108,M,6454,M,7078,F
5778-12761-0035_3440-171009-0011_6454-107462-0000_4214-7146-0049_5393-19218-0032_8088-284756-0032_8098-278278-0038_7367-86737-0045_6181-216552-0009_8238-283452-0043,5778,F,3440,F,6454,M,4214,F,5393,F,8088,M,8098,M,7367,M,6181,M,8238,F
125-121124-0062_441-130108-0003_6437-66173-0010_8095-274345-0001_7226-86964-0042_1034-121119-0026_3807-4923-0053_5652-19215-0014_2289-152258-0036_669-129061-0066,125,F,441,F,6437,M,8095,M,7226,M,1034,M,3807,M,5652,F,2289,M,669,F
2893-139310-0027_4014-186183-0003_83-9960-0032_1553-140047-0011_1034-121119-0074_200-126784-0006_87-121553-0056_4267-287369-0004_8014-112586-0020_7148-7763-0026,2893,M,4014,M,83,F,1553,F,1034,M,200,F,87,F,4267,M,8014,F,7148,F
26-496-0003_4640-19189-0037_1447-17506-0011_1737-146161-0004_6925-80680-0014_8088-284756-0099_5561-41616-0005_5390-30096-0029_198-209-0026_298-126791-0049,26,M,4640,F,1447,F,1737,F,6925,M,8088,M,5561,F,5390,M,198,F,298,F
6081-41998-0002_5463-39173-0039_1963-147036-0006_831-130739-0050_3947-13262-0046_1898-145715-0015_3982-182255-0016_5104-33407-0042_322-124146-0016_2391-145015-0113,6081,M,5463,M,1963,F,831,M,3947,F,1898,F,3982,F,5104,M,322,F,2391,F
3486-166446-0043_4406-16882-0045_7078-271888-0092_1594-135914-0101_248-130644-0024_8123-275216-0015_311-124404-0048_5808-54425-0019_254-127705-0018_60-121082-0077,3486,M,4406,M,7078,F,1594,M,248,F,8123,F,311,M,5808,M,254,M,60,M
311-124404-0077_1926-147987-0005_196-122150-0028_8468-294887-0041_4481-17499-0009_4406-16882-0008_6880-216547-0001_1263-141777-0030_7226-86965-0017_1363-135842-0035,311,M,1926,F,196,M,8468,F,4481,F,4406,M,6880,M,1263,F,7226,M,1363,F
1867-154075-0028_6181-216552-0079_2159-179157-0017_2514-149482-0076_669-129074-0027_1594-135914-0056_6476-96661-0017_3240-131231-0053_2007-149877-0008_8324-286683-0016,1867,M,6181,M,2159,M,2514,M,669,F,1594,M,6476,F,3240,M,2007,F,8324,F
1867-154071-0035_1098-133695-0047_5463-39174-0024_7794-295947-0035_7113-86041-0061_6181-216552-0069_8419-286676-0007_1116-137572-0004_4160-14187-0002_19-227-0035,1867,M,1098,F,5463,M,7794,F,7113,F,6181,M,8419,M,1116,F,4160,F,19,F
2092-145706-0054_6385-220959-0033_1594-135914-0110_6019-3185-0054_6476-57446-0072_1263-139804-0009_150-126112-0020_909-131041-0013_3440-171009-0042_6437-66173-0004,2092,F,6385,F,1594,M,6019,M,6476,F,1263,F,150,F,909,M,3440,F,6437,M
7067-76047-0027_6531-61334-0123_1040-133433-0021_328-129766-0098_1594-135914-0003_2893-139322-0017_2002-139469-0115_5339-14133-0035_730-358-0035_403-128339-0013,7067,M,6531,F,1040,M,328,F,1594,M,2893,M,2002,M,5339,F,730,F,403,F
150-126107-0037_2952-410-0026_3486-166424-0018_4362-15663-0020_6367-65536-0000_412-126975-0063_4088-158077-0074_2136-5143-0009_7264-92314-0015_1743-142912-0010,150,F,2952,M,3486,M,4362,F,6367,M,412,M,4088,F,2136,M,7264,M,1743,M
1743-142914-0011_6531-61334-0000_5561-39621-0041_7178-34644-0033_7511-102420-0010_8770-295465-0028_5322-7680-0018_669-129061-0044_163-122947-0007_1594-135914-0057,1743,M,6531,F,5561,F,7178,F,7511,F,8770,M,5322,M,669,F,163,M,1594,M
405-130895-0003_403-128339-0030_2002-139469-0012_200-124140-0000_3607-29116-0015_1355-39947-0025_201-127786-0025_19-227-0065_5104-33407-0017_6437-66173-0023,405,M,403,F,2002,M,200,F,3607,M,1355,M,201,M,19,F,5104,M,6437,M
6181-216552-0071_8098-278278-0029_2384-152900-0071_6367-74004-0002_625-132112-0002_3699-47246-0012_2007-149877-0016_8108-280354-0021_1098-133695-0071_4267-78186-0023,6181,M,8098,M,2384,M,6367,M,625,M,3699,M,2007,F,8108,M,1098,F,4267,M
6081-42010-0003_5463-39174-0022_3259-158083-0020_5049-25947-0108_5322-7678-0011_1963-147036-0027_60-121082-0083_3723-171631-0015_587-41611-0017_4362-15663-0029,6081,M,5463,M,3259,F,5049,M,5322,M,1963,F,60,M,3723,M,587,F,4362,F
1246-135815-0011_2989-138035-0042_6367-74004-0001_5339-14134-0034_1455-134435-0064_4214-7146-0066_412-126975-0039_1034-121119-0000_254-12312-0009_89-219-0037,1246,F,2989,F,6367,M,5339,F,1455,M,4214,F,412,M,1034,M,254,M,89,F
7148-7763-0027_6272-70191-0022_8419-293469-0020_1578-6379-0024_6181-216552-0059_7302-86815-0023_1235-135883-0007_2384-152900-0066_669-129061-0055_211-122442-0007,7148,F,6272,F,8419,M,1578,F,6181,M,7302,F,1235,M,2384,M,669,F,211,F
669-129061-0020_78-368-0052_8098-278278-0023_328-129766-0044_8465-246943-0025_8838-298545-0050_289-121652-0006_1183-133256-0024_32-21625-0015_322-124147-0038,669,F,78,M,8098,M,328,F,8465,F,8838,M,289,F,1183,F,32,F,322,F
7264-92316-0015_458-126305-0029_6019-3185-0006_60-121082-0085_730-358-0033_8324-286683-0026_7190-90542-0074_839-130898-0000_5390-24512-0048_4340-15220-0015,7264,M,458,M,6019,M,60,M,730,F,8324,F,7190,M,839,M,5390,M,4340,F
4397-15666-0022_2436-2477-0011_2836-5354-0002_4406-16883-0035_625-132112-0043_3259-158083-0094_2092-145709-0019_1069-133709-0019_3486-166446-0021_2384-152900-0079,4397,M,2436,M,2836,F,4406,M,625,M,3259,F,2092,F,1069,F,3486,M,2384,M
446-123501-0023_2159-179157-0011_887-123291-0002_7278-246956-0021_7511-102420-0043_1455-138263-0007_1502-122619-0050_4813-248641-0032_125-121124-0006_7148-59157-0023,446,M,2159,M,887,F,7278,M,7511,F,1455,M,1502,F,4813,M,125,F,7148,F
3857-180923-0003_2007-132570-0050_5778-54535-0032_441-128982-0021_3526-175658-0026_2817-142371-0059_4214-7146-0055_730-359-0011_8123-275216-0040_6476-57446-0038,3857,M,2007,F,5778,F,441,F,3526,F,2817,F,4214,F,730,F,8123,F,6476,F
5390-24512-0013_2436-2477-0013_6529-62556-0024_5561-41616-0014_2196-174172-0035_2007-132570-0011_3947-13262-0022_7302-86815-0077_4830-25904-0001_5514-19193-0010,5390,M,2436,M,6529,M,5561,F,2196,F,2007,F,3947,F,7302,F,4830,M,5514,F
2092-145706-0006_233-134440-0035_2416-152139-0023_8123-275209-0034_2182-181173-0009_6000-55211-0028_7367-86737-0038_89-219-0028_5393-19219-0016_6925-80680-0022,2092,F,233,M,2416,F,8123,F,2182,F,6000,F,7367,M,89,F,5393,F,6925,M
4859-29340-0024_2436-2477-0032_1040-133433-0049_332-128985-0009_8226-274371-0012_3486-166446-0020_8609-283227-0033_4481-17498-0009_4051-11218-0044_8014-112602-0032,4859,M,2436,M,1040,M,332,M,8226,M,3486,M,8609,M,4481,F,4051,F,8014,F
7780-274562-0056_6818-68772-0005_7505-258958-0027_27-123349-0045_831-130739-0001_6925-80680-0081_226-122538-0018_7113-86041-0016_4406-16882-0064_8975-270782-0029,7780,F,6818,F,7505,M,27,M,831,M,6925,M,226,F,7113,F,4406,M,8975,F
3436-172171-0026_322-124147-0007_3879-173592-0015_8123-275216-0036_1363-135842-0034_839-130898-0033_254-145458-0008_3807-4923-0024_2518-154825-0025_2007-132570-0032,3436,M,322,F,3879,F,8123,F,1363,F,839,M,254,M,3807,M,2518,M,2007,F
5561-41615-0023_3982-182255-0025_1578-6379-0027_5703-47212-0011_8629-261140-0001_328-129766-0002_8238-283452-0010_1970-26100-0027_1963-147036-0016_4813-248638-0045,5561,F,3982,F,1578,F,5703,M,8629,M,328,F,8238,F,1970,F,1963,F,4813,M
32-4137-0010_405-130894-0068_6367-74004-0009_8468-295198-0017_200-126784-0022_6385-34669-0022_7859-102519-0000_1246-124550-0030_3723-171631-0025_2764-36619-0013,32,F,405,M,6367,M,8468,F,200,F,6385,F,7859,F,1246,F,3723,M,2764,F
6367-65536-0064_4830-25898-0025_6531-61334-0041_8088-284756-0100_6563-63821-0029_5049-25947-0125_1088-129236-0008_4680-16026-0033_3242-67168-0027_1081-128618-0000,6367,M,4830,M,6531,F,8088,M,6563,M,5049,M,1088,F,4680,F,3242,M,1081,M
6563-285357-0036_1183-124566-0001_7780-274562-0038_103-1240-0001_1926-147987-0008_2289-152258-0034_3982-178459-0062_5561-41615-0034_7148-82991-0032_1246-124548-0048,6563,M,1183,F,7780,F,103,F,1926,F,2289,M,3982,F,5561,F,7148,F,1246,F
7078-271888-0028_254-12312-0010_7505-83618-0017_3857-182315-0022_1355-39947-0072_8419-286667-0020_5339-14133-0031_5789-57195-0000_7794-295955-0016_118-47824-0072,7078,F,254,M,7505,M,3857,M,1355,M,8419,M,5339,F,5789,F,7794,F,118,M
3664-11714-0016_2910-131096-0071_7312-92432-0023_1578-140049-0003_4340-15220-0053_1246-124548-0029_5192-19397-0008_2817-142371-0078_196-122150-0032_8098-278278-0010,3664,M,2910,F,7312,M,1578,F,4340,F,1246,F,5192,M,2817,F,196,M,8098,M
3982-182255-0036_2518-154825-0036_200-124139-0018_7113-86041-0082_1963-142393-0025_3857-182315-0029_3214-167602-0017_4481-17499-0030_374-180298-0021_150-126107-0014,3982,F,2518,M,200,F,7113,F,1963,F,3857,M,3214,M,4481,F,374,M,150,F
1034-121119-0007_1088-129236-0007_405-130894-0020_625-132112-0031_3983-5331-0046_4830-25898-0031_5778-12761-0027_6147-34606-0029_7367-86737-0059_6385-220959-0010,1034,M,1088,F,405,M,625,M,3983,F,4830,M,5778,F,6147,F,7367,M,6385,F
911-128684-0033_7800-283492-0039_8770-295463-0010_8226-274369-0022_163-122947-0064_211-122442-0048_909-131045-0038_7511-102419-0036_289-121665-0041_4441-76263-0042,911,M,7800,F,8770,M,8226,M,163,M,211,F,909,M,7511,F,289,F,4441,M
1867-154075-0008_8419-286676-0009_3982-182255-0026_3240-131231-0031_2289-152258-0010_1334-135589-0029_200-124139-0014_7078-271888-0105_5778-12761-0019_4788-94904-0036,1867,M,8419,M,3982,F,3240,M,2289,M,1334,M,200,F,7078,F,5778,F,4788,M
5808-54425-0058_4018-103416-0019_1116-132847-0004_587-54108-0048_7278-91083-0041_669-129061-0083_201-127786-0044_5049-25947-0114_4813-248638-0006_3664-11714-0005,5808,M,4018,M,1116,F,587,F,7278,M,669,F,201,M,5049,M,4813,M,3664,M
4680-16041-0009_441-128982-0007_730-360-0015_3374-298032-0008_481-123720-0016_103-1240-0017_39-121914-0025_7800-283493-0015_3982-178459-0026_4297-13006-0007,4680,F,441,F,730,F,3374,M,481,M,103,F,39,F,7800,F,3982,F,4297,F
311-124404-0056_1502-122619-0068_6367-74004-0019_5104-33407-0046_3374-298026-0010_730-358-0047_2518-154825-0026_6272-70191-0005_3214-167607-0014_1116-137572-0032,311,M,1502,F,6367,M,5104,M,3374,M,730,F,2518,M,6272,F,3214,M,1116,F
2764-36617-0033_6880-216547-0048_7511-102419-0013_5104-33406-0014_1455-134435-0045_3607-135982-0049_7067-76048-0060_5703-47198-0034_7059-88364-0026_4397-15678-0018,2764,F,6880,M,7511,F,5104,M,1455,M,3607,M,7067,M,5703,M,7059,F,4397,M
909-131041-0031_6848-252323-0035_1898-145724-0011_2007-149877-0024_1363-135842-0042_6081-42010-0035_6531-61334-0005_4267-287369-0034_1116-132847-0031_4088-158077-0000,909,M,6848,M,1898,F,2007,F,1363,F,6081,M,6531,F,4267,M,1116,F,4088,F
6531-61334-0011_6880-216547-0063_3259-158083-0103_3879-173592-0042_198-209-0002_4441-76250-0021_1926-143879-0008_5049-25947-0000_6000-55211-0035_2691-156755-0034,6531,F,6880,M,3259,F,3879,F,198,F,4441,M,1926,F,5049,M,6000,F,2691,F
4051-11218-0009_7078-271888-0001_625-132112-0010_2391-145015-0032_2911-15045-0010_307-127535-0014_8088-284756-0037_3240-131232-0038_7178-34644-0072_5750-100289-0067,4051,F,7078,F,625,M,2391,F,2911,M,307,M,8088,M,3240,M,7178,F,5750,M
5703-47198-0059_481-123720-0083_8088-284756-0069_5652-39938-0051_6415-116629-0012_196-122159-0006_89-218-0022_3440-171009-0015_4853-27670-0003_4898-28461-0012,5703,M,481,M,8088,M,5652,F,6415,F,196,M,89,F,3440,F,4853,F,4898,M
7113-86041-0017_3607-29116-0012_8580-287364-0036_2416-152139-0016_2289-152257-0009_2817-142371-0062_6081-42010-0021_60-121082-0019_1081-128618-0004_5456-62043-0001,7113,F,3607,M,8580,M,2416,F,2289,M,2817,F,6081,M,60,M,1081,M,5456,M
8324-286683-0037_6367-65536-0008_7780-274562-0095_3242-8112-0022_7517-100437-0006_2002-139469-0044_5678-43303-0038_6081-41997-0019_2436-2476-0019_8465-246947-0019,8324,F,6367,M,7780,F,3242,M,7517,F,2002,M,5678,M,6081,M,2436,M,8465,F
5049-25947-0122_5561-39621-0014_6064-56165-0016_3259-158083-0112_5104-33406-0008_1088-134315-0006_7278-104730-0007_4267-72637-0014_302-123516-0010_8770-295462-0033,5049,M,5561,F,6064,F,3259,F,5104,M,1088,F,7278,M,4267,M,302,F,8770,M
201-127786-0035_6272-70191-0002_5778-54535-0019_1081-125237-0037_6064-56165-0014_3857-182315-0037_412-126975-0044_5561-41615-0045_8238-283452-0032_3436-172162-0027,201,M,6272,F,5778,F,1081,M,6064,F,3857,M,412,M,5561,F,8238,F,3436,M
5393-19219-0036_4018-103416-0003_4406-16883-0057_6000-55211-0029_5703-47212-0020_441-128988-0033_7059-88364-0018_7278-104730-0029_8629-261139-0018_8465-246940-0025,5393,F,4018,M,4406,M,6000,F,5703,M,441,F,7059,F,7278,M,8629,M,8465,F
8465-246947-0014_5022-29411-0061_3982-178459-0022_460-172357-0005_2289-152253-0016_311-124404-0000_6181-216552-0096_1841-159771-0033_625-132118-0033_4680-16042-0028,8465,F,5022,F,3982,F,460,M,2289,M,311,M,6181,M,1841,F,625,M,4680,F
4340-15220-0002_198-126831-0045_5456-62014-0004_5049-25947-0033_669-129061-0038_7517-100442-0005_4680-16041-0035_7148-7763-0035_1578-140045-0006_7635-105409-0061,4340,F,198,F,5456,M,5049,M,669,F,7517,F,4680,F,7148,F,1578,F,7635,F
1594-135914-0043_8580-287364-0047_8419-293473-0002_8797-294123-0051_226-131533-0009_1455-134435-0040_1898-145702-0018_5192-19397-0071_289-121652-0035_8051-118101-0001,1594,M,8580,M,8419,M,8797,M,226,F,1455,M,1898,F,5192,M,289,F,8051,F
118-124588-0010_8098-278252-0034_78-369-0047_426-122822-0014_6454-107462-0002_405-130894-0017_1034-121119-0095_1081-125237-0056_2007-149877-0061_26-496-0006,118,M,8098,M,78,M,426,F,6454,M,405,M,1034,M,1081,M,2007,F,26,M
8747-293952-0060_1034-121119-0024_6181-216552-0078_2518-154825-0047_911-128684-0043_163-122947-0084_87-121553-0053_5104-33406-0017_6019-3185-0105_7178-34645-0037,8747,M,1034,M,6181,M,2518,M,911,M,163,M,87,F,5104,M,6019,M,7178,F
4214-7146-0078_40-121026-0039_3830-12535-0023_311-124404-0066_19-227-0026_4397-15678-0014_3723-171631-0055_289-121652-0031_1334-135589-0088_441-128982-0013,4214,F,40,F,3830,M,311,M,19,F,4397,M,3723,M,289,F,1334,M,441,F
4340-15220-0037_3374-298026-0014_1926-147987-0016_911-130578-0019_8465-246942-0011_8629-261140-0023_6272-70171-0017_4481-17498-0000_831-130739-0058_150-126107-0006,4340,F,3374,M,1926,F,911,M,8465,F,8629,M,6272,F,4481,F,831,M,150,F
60-121082-0005_7800-283492-0004_4267-72637-0011_7780-274562-0066_5192-19396-0014_19-198-0036_8095-274348-0000_2989-138035-0071_7190-90542-0064_1502-122615-0025,60,M,7800,F,4267,M,7780,F,5192,M,19,F,8095,M,2989,F,7190,M,1502,F
6836-61803-0023_831-130746-0052_4853-27670-0022_3235-28433-0043_1926-143879-0017_2817-142371-0036_6078-54013-0017_2416-152139-0038_441-128982-0005_78-369-0019,6836,M,831,M,4853,F,3235,F,1926,F,2817,F,6078,F,2416,F,441,F,78,M
4830-25904-0024_3983-5331-0018_5456-62043-0003_6531-61334-0024_7511-102420-0046_2514-149482-0099_1355-39947-0010_8095-274345-0011_3526-176653-0022_2910-131096-0034,4830,M,3983,F,5456,M,6531,F,7511,F,2514,M,1355,M,8095,M,3526,F,2910,F
1841-159771-0021_5808-54425-0049_200-124140-0022_8324-286682-0020_3879-174923-0064_3235-11599-0018_254-145458-0015_8063-274115-0033_4137-11701-0015_831-130746-0047,1841,F,5808,M,200,F,8324,F,3879,F,3235,F,254,M,8063,M,4137,F,831,M
1743-142913-0011_40-222-0017_3982-182255-0037_8098-275181-0007_2391-145015-0105_5049-25947-0066_4830-25904-0010_3214-167606-0017_89-219-0046_4195-17507-0019,1743,M,40,F,3982,F,8098,M,2391,F,5049,M,4830,M,3214,M,89,F,4195,F
6078-54013-0039_8468-295198-0009_909-131041-0002_8063-274115-0031_405-130894-0065_8609-283227-0052_2514-149482-0082_1578-6379-0039_669-129074-0026_2384-152900-0072,6078,F,8468,F,909,M,8063,M,405,M,8609,M,2514,M,1578,F,669,F,2384,M
248-130697-0022_6529-62554-0054_3983-5331-0022_3664-11714-0002_6848-252323-0039_7190-90542-0078_625-132112-0012_1355-39947-0039_2893-139322-0035_8468-294887-0007,248,F,6529,M,3983,F,3664,M,6848,M,7190,M,625,M,1355,M,2893,M,8468,F
2836-5354-0021_1069-133699-0000_4830-25898-0021_2691-156745-0003_2196-174172-0007_3879-174923-0065_7859-102519-0017_1502-122615-0020_2182-181183-0031_19-198-0031,2836,F,1069,F,4830,M,2691,F,2196,F,3879,F,7859,F,1502,F,2182,F,19,F
3983-5371-0028_4297-13009-0023_6385-220959-0031_5750-100289-0018_8609-262281-0041_426-122821-0041_89-219-0031_2436-2481-0028_5322-7679-0023_446-123502-0030,3983,F,4297,F,6385,F,5750,M,8609,M,426,F,89,F,2436,M,5322,M,446,M
374-180298-0003_3440-171009-0069_5322-7679-0034_2836-5355-0045_4362-15663-0086_4640-19187-0039_4297-13006-0025_6531-61334-0025_8063-274117-0005_1553-140047-0048,374,M,3440,F,5322,M,2836,F,4362,F,4640,F,4297,F,6531,F,8063,M,1553,F
4397-15668-0036_1926-147987-0013_4340-15220-0090_8088-284756-0107_831-130739-0049_4898-28461-0032_298-126790-0038_8324-286682-0047_2952-407-0006_1081-125237-0098,4397,M,1926,F,4340,F,8088,M,831,M,4898,M,298,F,8324,F,2952,M,1081,M
4014-186183-0001_4195-186237-0025_1841-150351-0015_78-368-0031_8088-284756-0083_6209-34599-0018_4406-16883-0010_87-121553-0018_8797-294123-0019_7226-86965-0046,4014,M,4195,F,1841,F,78,M,8088,M,6209,M,4406,M,87,F,8797,M,7226,M
328-129766-0075_2416-152137-0021_8630-305212-0034_2514-149482-0061_4195-186236-0013_4051-11217-0001_3857-182317-0010_426-122819-0029_730-360-0000_839-130898-0048,328,F,2416,F,8630,M,2514,M,4195,F,4051,F,3857,M,426,F,730,F,839,M
3168-173564-0015_5163-39921-0026_2952-410-0024_6019-3185-0107_78-369-0057_7800-283493-0008_1737-142397-0040_7511-102420-0006_1334-135589-0035_1743-142913-0030,3168,M,5163,F,2952,M,6019,M,78,M,7800,F,1737,F,7511,F,1334,M,1743,M
298-126790-0003_587-54108-0030_1970-26100-0029_4195-17507-0027_8770-295465-0012_4813-248638-0009_89-219-0064_3857-182317-0011_3168-173565-0027_198-209-0005,298,F,587,F,1970,F,4195,F,8770,M,4813,M,89,F,3857,M,3168,M,198,F
83-9960-0029_87-121553-0040_6181-216552-0109_4406-16883-0045_2416-152137-0011_7190-90542-0082_2910-131096-0036_8975-270782-0108_2136-5140-0020_7178-34644-0071,83,F,87,F,6181,M,4406,M,2416,F,7190,M,2910,F,8975,F,2136,M,7178,F
32-21625-0011_322-124146-0027_5322-7679-0002_8609-283227-0029_302-123523-0027_7635-105409-0006_307-127539-0026_2518-154826-0037_4018-107338-0026_5339-14134-0018,32,F,322,F,5322,M,8609,M,302,F,7635,F,307,M,2518,M,4018,M,5339,F
2416-152137-0028_5322-7680-0019_1502-122615-0031_6818-76332-0015_26-495-0073_5390-30096-0004_8088-284756-0116_7447-91187-0064_3235-28452-0001_8063-274115-0019,2416,F,5322,M,1502,F,6818,F,26,M,5390,M,8088,M,7447,M,3235,F,8063,M
426-122821-0009_4088-158077-0088_2764-36616-0014_625-132112-0005_7859-102519-0051_5463-39173-0047_696-93314-0018_6367-65536-0027_2691-156750-0009_7113-86041-0108,426,F,4088,F,2764,F,625,M,7859,F,5463,M,696,F,6367,M,2691,F,7113,F
2391-145015-0057_3242-67153-0012_4088-158077-0008_229-130880-0011_426-122821-0014_403-126855-0016_8419-286667-0029_32-4137-0006_8226-274369-0007_6367-74004-0033,2391,F,3242,M,4088,F,229,M,426,F,403,F,8419,M,32,F,8226,M,6367,M
19-227-0059_2002-139469-0106_2911-12359-0025_8975-270782-0003_5339-14133-0039_1034-121119-0055_226-122538-0027_5163-39921-0027_39-121914-0019_289-121665-0036,19,F,2002,M,2911,M,8975,F,5339,F,1034,M,226,F,5163,F,39,F,289,F
1447-130552-0020_8975-270782-0111_1355-39947-0055_7059-88364-0001_1970-28415-0009_6385-220959-0039_19-198-0015_8797-294123-0045_6563-285357-0002_2764-36616-0020,1447,F,8975,F,1355,M,7059,F,1970,F,6385,F,19,F,8797,M,6563,M,2764,F
5192-19397-0065_1898-145724-0018_1088-134318-0013_8465-246940-0028_7178-34645-0000_1246-124548-0003_211-122425-0023_1841-179183-0002_4481-17499-0025_1624-142933-0020,5192,M,1898,F,1088,F,8465,F,7178,F,1246,F,211,F,1841,F,4481,F,1624,M
4397-15678-0007_5703-47198-0028_1455-134435-0015_8088-284756-0063_7794-295955-0001_7635-105661-0042_1502-122615-0030_426-122819-0006_445-123857-0028_8123-275209-0029,4397,M,5703,M,1455,M,8088,M,7794,F,7635,F,1502,F,426,F,445,M,8123,F
7517-100442-0032_839-130898-0068_4014-186176-0024_8797-294123-0084_5393-19219-0005_412-126975-0032_8838-298546-0007_1743-142912-0008_328-129766-0060_289-121652-0003,7517,F,839,M,4014,M,8797,M,5393,F,412,M,8838,M,1743,M,328,F,289,F
5688-41232-0038_4267-78186-0029_5456-62043-0018_2159-179157-0022_6476-57446-0027_405-130895-0008_103-1240-0049_4340-15220-0084_7859-102518-0007_5192-19396-0030,5688,F,4267,M,5456,M,2159,M,6476,F,405,M,103,F,4340,F,7859,F,5192,M
4195-17507-0034_5192-19397-0067_3830-12530-0043_7226-86964-0048_3486-166424-0072_1246-124548-0008_5022-29405-0039_3982-178459-0053_248-130652-0007_78-368-0048,4195,F,5192,M,3830,M,7226,M,3486,M,1246,F,5022,F,3982,F,248,F,78,M
5322-7678-0026_2817-142380-0017_7078-271888-0046_1970-10594-0001_8095-274348-0001_8226-274369-0043_7794-295955-0012_6019-3185-0106_4441-76263-0016_1578-140045-0003,5322,M,2817,F,7078,F,1970,F,8095,M,8226,M,7794,F,6019,M,4441,M,1578,F
8123-275216-0039_3830-12530-0006_4853-27670-0032_198-126831-0010_2136-5147-0004_625-132112-0040_8108-274318-0038_5789-57158-0007_426-122821-0008_5456-62043-0007,8123,F,3830,M,4853,F,198,F,2136,M,625,M,8108,M,5789,F,426,F,5456,M
7302-86815-0026_6415-116629-0017_6880-216547-0012_19-227-0069_4340-15220-0077_412-126975-0070_7794-295948-0008_4088-158077-0094_4441-76250-0033_3879-173592-0032,7302,F,6415,F,6880,M,19,F,4340,F,412,M,7794,F,4088,F,4441,M,3879,F
5393-19218-0044_2384-152900-0019_3699-175950-0025_6836-61803-0040_4640-19189-0039_6818-76332-0001_1246-124548-0039_8238-274553-0070_5192-19396-0005_8468-286673-0020,5393,F,2384,M,3699,M,6836,M,4640,F,6818,F,1246,F,8238,F,5192,M,8468,F
5514-19193-0023_2518-154825-0020_5678-43301-0027_2436-2481-0003_1723-141149-0091_103-1240-0033_1578-140045-0004_322-124146-0004_4018-107338-0012_1926-143879-0024,5514,F,2518,M,5678,M,2436,M,1723,M,103,F,1578,F,322,F,4018,M,1926,F
