mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
3242-8112-0029_3699-19401-0009_5678-43303-0005_6081-41998-0028_405-130894-0003,3242,M,3699,M,5678,M,6081,M,405,M
4088-158077-0053_211-122442-0080_7800-283478-0014_2989-138028-0037_1447-17506-0003,4088,F,211,F,7800,F,2989,F,1447,F
2764-36617-0001_87-121553-0106_6019-3185-0097_3436-172171-0032_5022-29411-0021,2764,F,87,F,6019,M,3436,M,5022,F
201-127786-0028_250-142276-0010_3440-171009-0001_5022-29411-0003_8425-287387-0026,201,M,250,F,3440,F,5022,F,8425,M
3112-9555-0040_1088-134318-0004_4441-76250-0035_332-128985-0012_150-126107-0030,3112,F,1088,F,4441,M,332,M,150,F
5789-70653-0030_2159-179156-0032_4195-186237-0014_5750-100289-0072_7067-76048-0025,5789,F,2159,M,4195,F,5750,M,7067,M
4898-28461-0049_3699-19402-0006_839-130898-0047_1743-142912-0024_5390-24512-0012,4898,M,3699,M,839,M,1743,M,5390,M
1334-135589-0081_1447-17506-0028_5463-39173-0051_6415-111615-0025_8312-279791-0004,1334,M,1447,F,5463,M,6415,F,8312,F
460-172359-0059_4898-28461-0061_307-127539-0033_1992-141719-0005_5104-33406-0044,460,M,4898,M,307,M,1992,F,5104,M
248-130652-0003_7148-7763-0002_8630-305212-0014_163-122947-0056_298-126791-0061,248,F,7148,F,8630,M,163,M,298,F
4160-14187-0011_6437-66172-0020_3879-173592-0027_201-127786-0001_5456-62014-0004,4160,F,6437,M,3879,F,201,M,5456,M
458-126305-0011_2136-5147-0030_4088-158077-0008_1970-28415-0029_3723-171631-0033,458,M,2136,M,4088,F,1970,F,3723,M
1594-135914-0122_3857-180923-0025_8629-261139-0024_2989-138028-0023_7148-59157-0003,1594,M,3857,M,8629,M,2989,F,7148,F
5104-33407-0045_1502-122619-0078_5867-48852-0112_2989-138028-0057_5703-47212-0011,5104,M,1502,F,5867,F,2989,F,5703,M
2391-145015-0004_3879-174923-0031_307-127535-0042_6529-62554-0025_1926-143879-0004,2391,F,3879,F,307,M,6529,M,1926,F
3436-172171-0033_1970-26100-0016_2817-142371-0004_1502-122615-0029_8095-274348-0003,3436,M,1970,F,2817,F,1502,F,8095,M
2007-149877-0005_669-129074-0006_3240-131232-0036_3486-166446-0023_8838-298545-0006,2007,F,669,F,3240,M,3486,M,8838,M
6064-300880-0018_374-180299-0019_3235-28433-0016_5750-35690-0014_911-128684-0068,6064,F,374,M,3235,F,5750,M,911,M
696-92939-0008_3830-12530-0023_4898-28461-0046_5463-39173-0058_78-368-0016,696,F,3830,M,4898,M,5463,M,78,M
6476-57446-0082_1116-137572-0050_5561-41616-0036_8312-279790-0051_163-122947-0073,6476,F,1116,F,5561,F,8312,F,163,M
5867-48852-0052_6385-34655-0005_1841-179183-0035_446-123501-0007_19-227-0040,5867,F,6385,F,1841,F,446,M,19,F
5393-19219-0059_4830-25904-0024_1334-135589-0060_2764-36616-0007_7859-102519-0041,5393,F,4830,M,1334,M,2764,F,7859,F
887-123289-0016_7148-59157-0011_8770-295462-0006_2289-152253-0018_7113-86041-0004,887,F,7148,F,8770,M,2289,M,7113,F
307-127540-0027_4137-11701-0052_5463-39174-0002_1183-133256-0010_32-21631-0017,307,M,4137,F,5463,M,1183,F,32,F
8108-274318-0043_403-128339-0050_1235-135883-0014_5456-58161-0000_1963-142776-0021,8108,M,403,F,1235,M,5456,M,1963,F
6437-66172-0019_2691-156750-0015_1183-128659-0005_2911-15045-0011_7067-76048-0029,6437,M,2691,F,1183,F,2911,M,7067,M
1447-130552-0025_8123-275216-0045_4813-248641-0024_481-123719-0025_1034-121119-0051,1447,F,8123,F,4813,M,481,M,1034,M
4680-16026-0030_1970-10594-0014_289-121665-0045_4813-248638-0008_2514-149482-0036,4680,F,1970,F,289,F,4813,M,2514,M
40-121026-0042_887-123290-0012_1363-139304-0042_1737-142397-0041_6476-57446-0026,40,F,887,F,1363,F,1737,F,6476,F
5339-14133-0007_289-121652-0019_5163-39921-0043_3947-13260-0042_5463-39174-0044,5339,F,289,F,5163,F,3947,F,5463,M
2159-179156-0007_1246-135815-0018_1970-28415-0020_8425-291444-0007_4898-28461-0002,2159,M,1246,F,1970,F,8425,M,4898,M
211-122425-0038_3259-158083-0022_2002-139469-0079_302-123504-0008_198-126831-0002,211,F,3259,F,2002,M,302,F,198,F
3486-166424-0049_5339-14133-0006_3857-180923-0002_374-180298-0058_5322-7679-0019,3486,M,5339,F,3857,M,374,M,5322,M
198-129977-0027_4160-11550-0028_3440-171009-0068_2159-179154-0023_7505-258964-0040,198,F,4160,F,3440,F,2159,M,7505,M
4214-7146-0009_1963-142393-0000_441-130108-0002_412-126975-0024_78-368-0017,4214,F,1963,F,441,F,412,M,78,M
5808-54425-0050_8419-286676-0033_125-121124-0045_89-219-0061_4018-107312-0005,5808,M,8419,M,125,F,89,F,4018,M
5104-33406-0051_6415-116629-0006_32-4137-0050_1081-125237-0032_89-218-0021,5104,M,6415,F,32,F,1081,M,89,F
1098-133695-0009_5561-41615-0003_6385-34655-0019_2136-5143-0028_6000-86686-0004,1098,F,5561,F,6385,F,2136,M,6000,F
441-128988-0029_8108-274318-0046_2518-154825-0027_302-123523-0002_3879-173592-0024,441,F,8108,M,2518,M,302,F,3879,F
6272-70171-0003_5678-43302-0014_4441-76263-0032_5652-39938-0024_8609-283227-0015,6272,F,5678,M,4441,M,5652,F,8609,M
1737-148989-0029_4441-76250-0007_909-131045-0011_2436-2477-0029_6019-3185-0109,1737,F,4441,M,909,M,2436,M,6019,M
4680-16042-0005_696-93314-0009_5561-39621-0024_6880-216547-0001_5808-48608-0044,4680,F,696,F,5561,F,6880,M,5808,M
6209-34600-0030_839-130898-0020_4640-19189-0036_1963-142776-0004_7059-77897-0026,6209,M,839,M,4640,F,1963,F,7059,F
4898-28461-0024_4340-15220-0063_7190-90542-0031_5561-41615-0008_7178-34644-0028,4898,M,4340,F,7190,M,5561,F,7178,F
89-218-0036_1553-140047-0024_2518-154825-0015_6476-57446-0030_196-122159-0013,89,F,1553,F,2518,M,6476,F,196,M
5789-70653-0019_3259-158083-0105_4267-78186-0005_8051-295385-0018_6880-216547-0082,5789,F,3259,F,4267,M,8051,F,6880,M
4014-186175-0036_460-172357-0009_1502-122619-0094_3983-5331-0001_5322-7678-0008,4014,M,460,M,1502,F,3983,F,5322,M
6019-3185-0054_5778-54535-0047_7800-283492-0001_60-121082-0061_150-126107-0026,6019,M,5778,F,7800,F,60,M,150,F
3440-171006-0016_6272-70191-0015_6880-216547-0086_4051-11218-0052_118-47824-0083,3440,F,6272,F,6880,M,4051,F,118,M
5322-7679-0004_19-227-0057_8747-293952-0035_302-123523-0014_3259-158083-0041,5322,M,19,F,8747,M,302,F,3259,F
7264-92316-0027_6415-100596-0024_8063-274115-0024_2893-139310-0028_3214-167607-0021,7264,M,6415,F,8063,M,2893,M,3214,M
311-124404-0110_4406-16882-0049_8425-291444-0017_6272-70168-0005_1743-142912-0007,311,M,4406,M,8425,M,6272,F,1743,M
32-21634-0004_4267-78186-0001_2989-138035-0024_887-123290-0015_1455-134435-0009,32,F,4267,M,2989,F,887,F,1455,M
5867-48852-0063_196-122150-0025_4160-11550-0036_8238-274553-0022_7264-92310-0018,5867,F,196,M,4160,F,8238,F,7264,M
2817-142380-0026_7794-295947-0004_163-122947-0059_405-130895-0012_7800-283478-0004,2817,F,7794,F,163,M,405,M,7800,F
4397-15678-0010_27-124992-0058_6064-300880-0002_4160-14187-0021_6415-111615-0037,4397,M,27,M,6064,F,4160,F,6415,F
2691-156750-0002_1963-142393-0033_8312-279790-0020_3983-5331-0029_7059-77897-0004,2691,F,1963,F,8312,F,3983,F,7059,F
5163-18515-0017_839-130898-0046_2391-145015-0014_4195-17507-0042_587-41619-0016,5163,F,839,M,2391,F,4195,F,587,F
8770-295462-0012_458-126305-0035_445-123860-0008_5750-100289-0075_426-122819-0032,8770,M,458,M,445,M,5750,M,426,F
669-129074-0017_5867-48852-0044_4214-7146-0068_6209-34599-0030_7078-271888-0083,669,F,5867,F,4214,F,6209,M,7078,F
460-172357-0015_1502-122619-0084_3607-29116-0007_298-126790-0043_8014-112602-0015,460,M,1502,F,3607,M,298,F,8014,F
7067-76048-0012_118-121721-0009_78-369-0051_1624-142933-0017_5390-30102-0028,7067,M,118,M,78,M,1624,M,5390,M
412-126975-0008_8629-261139-0061_6925-80680-0068_8609-262281-0041_8425-292520-0026,412,M,8629,M,6925,M,8609,M,8425,M
298-126790-0013_2764-36617-0000_2002-139469-0114_6385-34655-0008_5561-41615-0007,298,F,2764,F,2002,M,6385,F,5561,F
5789-70653-0034_6367-74004-0010_2989-138035-0013_6081-42010-0027_4441-76262-0024,5789,F,6367,M,2989,F,6081,M,4441,M
2384-152900-0017_6147-34606-0031_2416-152139-0066_2007-149877-0049_2196-170151-0011,2384,M,6147,F,2416,F,2007,F,2196,F
6476-57446-0083_4397-15678-0033_8123-275216-0017_4267-287369-0033_1723-141149-0096,6476,F,4397,M,8123,F,4267,M,1723,M
4340-15220-0044_8838-298546-0010_1116-132851-0000_6078-54007-0037_211-122442-0066,4340,F,8838,M,1116,F,6078,F,211,F
6147-34605-0003_289-121665-0023_6880-216547-0107_4267-78186-0012_7067-76047-0011,6147,F,289,F,6880,M,4267,M,7067,M
4051-11217-0041_8747-293952-0056_3857-180923-0012_911-128684-0055_8770-295462-0009,4051,F,8747,M,3857,M,911,M,8770,M
3242-67153-0030_8098-278278-0000_307-127539-0025_1578-140045-0006_8063-274116-0009,3242,M,8098,M,307,M,1578,F,8063,M
8425-287387-0029_7505-83618-0003_8324-286682-0035_1963-142393-0042_669-129061-0081,8425,M,7505,M,8324,F,1963,F,669,F
4898-20016-0014_405-130895-0015_4195-17507-0037_307-127535-0002_2989-138035-0003,4898,M,405,M,4195,F,307,M,2989,F
6081-41998-0032_8095-274346-0003_7059-77900-0001_3436-172162-0000_1116-137572-0006,6081,M,8095,M,7059,F,3436,M,1116,F
2910-131096-0042_2092-145706-0054_2843-152918-0018_7780-274562-0025_5652-39938-0032,2910,F,2092,F,2843,M,7780,F,5652,F
4640-19187-0032_3857-180923-0007_6454-120342-0015_8312-279790-0011_2436-2477-0023,4640,F,3857,M,6454,M,8312,F,2436,M
125-121124-0069_6415-116629-0018_1594-135914-0027_2416-152139-0011_6836-61803-0005,125,F,6415,F,1594,M,2416,F,6836,M
3664-178366-0027_2159-179154-0026_1334-135589-0074_8226-274369-0056_196-122152-0023,3664,M,2159,M,1334,M,8226,M,196,M
6818-76332-0049_2159-179157-0012_5678-43301-0020_163-122947-0050_1334-135589-0104,6818,F,2159,M,5678,M,163,M,1334,M
3440-171006-0009_5808-54425-0040_1116-132851-0002_32-21634-0008_1069-133709-0019,3440,F,5808,M,1116,F,32,F,1069,F
8609-283227-0051_4406-16882-0054_89-218-0019_8629-261139-0027_1263-141777-0024,8609,M,4406,M,89,F,8629,M,1263,F
6925-80680-0071_7059-77900-0017_6563-285357-0013_4788-91208-0020_6531-61334-0010,6925,M,7059,F,6563,M,4788,M,6531,F
374-180299-0007_2817-142371-0009_6531-61334-0063_250-140277-0014_4362-15663-0102,374,M,2817,F,6531,F,250,F,4362,F
8312-279790-0017_4441-76250-0029_1898-145724-0020_3947-13262-0028_1737-148989-0030,8312,F,4441,M,1898,F,3947,F,1737,F
7078-271888-0076_7264-92316-0044_5192-19397-0072_1447-130550-0010_7511-102419-0054,7078,F,7264,M,5192,M,1447,F,7511,F
3982-178459-0013_7078-271888-0084_307-127539-0041_211-122442-0062_5678-43301-0000,3982,F,7078,F,307,M,211,F,5678,M
4859-22176-0008_3526-176651-0002_2196-170151-0015_1624-142933-0029_5390-24512-0006,4859,M,3526,F,2196,F,1624,M,5390,M
89-218-0028_4362-15663-0046_4788-91208-0031_6563-63821-0002_302-123504-0020,89,F,4362,F,4788,M,6563,M,302,F
6078-54013-0055_839-130898-0068_6019-3185-0024_3436-172171-0013_60-121082-0044,6078,F,839,M,6019,M,3436,M,60,M
3983-5371-0007_6880-216547-0105_8123-275216-0011_1069-133709-0029_6529-62554-0009,3983,F,6880,M,8123,F,1069,F,6529,M
1040-133433-0021_8468-295198-0009_6454-120342-0002_1594-135914-0056_6209-34600-0014,1040,M,8468,F,6454,M,1594,M,6209,M
125-121342-0018_3486-166424-0073_5104-33406-0033_1334-135589-0103_4813-248638-0000,125,F,3486,M,5104,M,1334,M,4813,M
4088-158077-0076_1737-142397-0039_200-124140-0009_8630-305212-0004_5867-48852-0068,4088,F,1737,F,200,F,8630,M,5867,F
7178-34645-0018_669-129074-0027_32-4137-0039_5867-48852-0059_5750-35690-0028,7178,F,669,F,32,F,5867,F,5750,M
5463-39173-0026_7517-100437-0000_4680-16042-0020_5163-39921-0054_5322-7678-0003,5463,M,7517,F,4680,F,5163,F,5322,M
5022-29405-0030_6385-220959-0034_1447-130551-0010_8098-275181-0024_2952-410-0031,5022,F,6385,F,1447,F,8098,M,2952,M
8838-298545-0034_19-198-0016_26-495-0038_32-21634-0009_2691-156750-0030,8838,M,19,F,26,M,32,F,2691,F
909-131045-0023_3982-182255-0008_298-126791-0051_7078-271888-0004_5808-54425-0007,909,M,3982,F,298,F,7078,F,5808,M
5514-19193-0016_8797-294123-0095_2289-152253-0003_5808-54425-0002_8747-293952-0029,5514,F,8797,M,2289,M,5808,M,8747,M
1578-140049-0002_6531-61334-0024_198-129977-0026_7367-86737-0047_2002-139469-0065,1578,F,6531,F,198,F,7367,M,2002,M
5339-14133-0042_307-127535-0001_4859-29340-0036_5561-41615-0046_4297-13009-0052,5339,F,307,M,4859,M,5561,F,4297,F
2817-142371-0077_78-368-0046_625-132112-0055_3807-4955-0035_163-122947-0048,2817,F,78,M,625,M,3807,M,163,M
1502-122615-0014_445-123860-0011_831-130746-0056_8312-279790-0001_6818-76332-0055,1502,F,445,M,831,M,8312,F,6818,F
8051-295385-0023_5339-14134-0029_1743-142912-0023_1098-133695-0030_2289-152254-0013,8051,F,5339,F,1743,M,1098,F,2289,M
2136-5147-0013_254-145458-0009_3436-172171-0054_2182-181173-0015_3259-158083-0048,2136,M,254,M,3436,M,2182,F,3259,F
1723-141149-0025_1502-122619-0070_3440-171009-0013_374-180298-0017_7780-274562-0036,1723,M,1502,F,3440,F,374,M,7780,F
2836-5355-0037_1898-145724-0035_5456-62014-0002_4160-11550-0029_1992-141719-0015,2836,F,1898,F,5456,M,4160,F,1992,F
6019-3185-0061_3168-173565-0024_4406-16883-0047_1034-121119-0079_6385-34655-0016,6019,M,3168,M,4406,M,1034,M,6385,F
5393-19218-0047_5750-35690-0009_3857-180923-0021_730-359-0005_6836-61803-0020,5393,F,5750,M,3857,M,730,F,6836,M
8095-274346-0040_1263-139804-0004_8014-112602-0022_311-124404-0102_3879-173592-0039,8095,M,1263,F,8014,F,311,M,3879,F
4830-25898-0052_3240-131231-0055_289-121665-0042_5339-14134-0045_5163-39921-0001,4830,M,3240,M,289,F,5339,F,5163,F
2843-152918-0076_7447-91186-0019_5339-14134-0018_6147-34606-0019_1926-147979-0028,2843,M,7447,M,5339,F,6147,F,1926,F
7302-86814-0010_7511-102420-0026_8123-275193-0012_4297-13009-0001_6836-76549-0005,7302,F,7511,F,8123,F,4297,F,6836,M
4014-186183-0003_8580-287364-0009_1263-138246-0018_150-126107-0036_2196-170151-0018,4014,M,8580,M,1263,F,150,F,2196,F
4137-11702-0054_445-123857-0017_1246-124550-0025_3235-28433-0040_2002-139469-0068,4137,F,445,M,1246,F,3235,F,2002,M
4014-186179-0016_40-222-0050_3983-5331-0018_1355-39947-0059_307-127540-0002,4014,M,40,F,3983,F,1355,M,307,M
6019-3185-0056_839-130898-0036_289-121665-0003_1455-138263-0037_6181-216552-0070,6019,M,839,M,289,F,1455,M,6181,M
6000-55211-0031_2092-145709-0002_887-123290-0019_7264-92316-0030_1970-26100-0001,6000,F,2092,F,887,F,7264,M,1970,F
7302-86815-0056_441-128982-0002_5688-41232-0065_3242-67153-0000_5339-14134-0023,7302,F,441,F,5688,F,3242,M,5339,F
8051-118101-0010_4830-25898-0038_446-123501-0013_4680-16041-0012_1263-141777-0015,8051,F,4830,M,446,M,4680,F,1263,F
1624-142933-0044_2691-156755-0021_1334-135589-0017_8014-112602-0030_5456-58161-0019,1624,M,2691,F,1334,M,8014,F,5456,M
911-128684-0078_1069-133699-0020_1334-135589-0098_2911-7601-0017_19-227-0032,911,M,1069,F,1334,M,2911,M,19,F
2436-2481-0007_587-54108-0039_8123-275209-0001_4014-186175-0023_3240-131232-0025,2436,M,587,F,8123,F,4014,M,3240,M
1081-125237-0057_2159-179154-0009_3374-298025-0022_5456-58161-0003_8324-286681-0003,1081,M,2159,M,3374,M,5456,M,8324,F
8580-287364-0044_7226-86964-0020_7447-91186-0025_1246-124550-0021_328-129766-0064,8580,M,7226,M,7447,M,1246,F,328,F
4680-16041-0033_7780-274562-0081_328-129766-0066_7367-86737-0010_4014-186176-0037,4680,F,7780,F,328,F,7367,M,4014,M
2436-2476-0000_87-121553-0104_887-123290-0016_7517-100437-0009_3982-182255-0023,2436,M,87,F,887,F,7517,F,3982,F
3436-172162-0025_5808-54425-0014_254-127705-0028_3857-182317-0026_2764-36617-0034,3436,M,5808,M,254,M,3857,M,2764,F
298-126790-0007_322-124146-0026_1116-132851-0014_3947-13260-0007_32-21634-0005,298,F,322,F,1116,F,3947,F,32,F
1841-150351-0003_2002-139469-0101_1553-140047-0017_839-130898-0051_446-123501-0038,1841,F,2002,M,1553,F,839,M,446,M
3436-172171-0039_8797-294123-0005_5192-19397-0080_6880-216547-0080_5703-47212-0010,3436,M,8797,M,5192,M,6880,M,5703,M
3982-182255-0025_311-124404-0064_2691-156745-0006_201-127786-0004_6272-70171-0022,3982,F,311,M,2691,F,201,M,6272,F
8226-274371-0045_19-227-0017_6209-34601-0038_27-124992-0025_1841-150351-0009,8226,M,19,F,6209,M,27,M,1841,F
4788-94904-0039_1867-148436-0014_3857-182317-0033_1578-140045-0005_4813-248638-0031,4788,M,1867,M,3857,M,1578,F,4813,M
2289-152258-0004_7367-86737-0045_3807-4923-0024_4813-248638-0048_4406-16882-0058,2289,M,7367,M,3807,M,4813,M,4406,M
150-126112-0029_298-126791-0065_4160-11549-0005_6563-285357-0039_4397-15678-0008,150,F,298,F,4160,F,6563,M,4397,M
426-122821-0000_1578-140045-0014_696-92939-0011_200-126784-0036_1992-141719-0001,426,F,1578,F,696,F,200,F,1992,F
1235-135883-0013_4640-19188-0019_4406-16883-0039_8468-295198-0008_8419-293473-0007,1235,M,4640,F,4406,M,8468,F,8419,M
78-368-0051_5561-41616-0025_481-123719-0017_3830-12531-0003_7517-100429-0017,78,M,5561,F,481,M,3830,M,7517,F
307-127535-0041_125-121124-0026_911-130578-0018_5703-47212-0029_2384-152900-0004,307,M,125,F,911,M,5703,M,2384,M
5456-62043-0016_8123-275193-0022_426-122819-0001_2691-156745-0000_1355-39947-0085,5456,M,8123,F,426,F,2691,F,1355,M
7302-86814-0032_1069-133699-0021_8747-293952-0042_8324-286682-0044_5514-19193-0032,7302,F,1069,F,8747,M,8324,F,5514,F
196-122150-0000_118-47824-0015_1502-122619-0083_3807-4923-0046_8324-286682-0026,196,M,118,M,1502,F,3807,M,8324,F
1183-128659-0000_5390-30096-0028_3242-67168-0021_6454-107462-0004_1743-142914-0031,1183,F,5390,M,3242,M,6454,M,1743,M
150-126112-0010_6476-96661-0026_7447-91186-0000_1183-133255-0011_8468-295198-0014,150,F,6476,F,7447,M,1183,F,8468,F
3947-13260-0025_6367-65536-0064_2182-181183-0026_2817-142371-0063_7859-102518-0008,3947,F,6367,M,2182,F,2817,F,7859,F
3830-12531-0022_3112-9555-0080_328-129766-0068_2384-152900-0070_669-129061-0023,3830,M,3112,F,328,F,2384,M,669,F
2384-152900-0054_405-130895-0029_3723-171115-0000_4788-294466-0016_5789-70653-0025,2384,M,405,M,3723,M,4788,M,5789,F
6209-34601-0026_669-129061-0079_3374-298026-0046_1447-130551-0004_1116-132847-0002,6209,M,669,F,3374,M,1447,F,1116,F
1081-125237-0071_403-128339-0011_1447-17506-0006_6081-42010-0001_2843-152918-0023,1081,M,403,F,1447,F,6081,M,2843,M
1069-133709-0018_2691-156745-0041_2910-131096-0049_4088-158077-0021_5456-62043-0038,1069,F,2691,F,2910,F,4088,F,5456,M
405-130894-0030_8419-286676-0005_3259-158083-0032_1263-141777-0030_911-128684-0013,405,M,8419,M,3259,F,1263,F,911,M
7402-59171-0013_911-130578-0005_5322-7679-0021_374-180299-0028_5463-39173-0039,7402,M,911,M,5322,M,374,M,5463,M
6531-61334-0087_5678-43303-0035_1867-154071-0016_374-180298-0029_1363-135842-0047,6531,F,5678,M,1867,M,374,M,1363,F
4051-11218-0024_8425-291444-0019_201-127786-0062_302-123504-0009_211-122425-0057,4051,F,8425,M,201,M,302,F,211,F
5322-7680-0032_831-130739-0035_6181-216552-0027_8324-286681-0004_4859-29340-0033,5322,M,831,M,6181,M,8324,F,4859,M
1624-168623-0026_4340-15220-0068_1737-142397-0009_7278-104730-0005_1447-130550-0025,1624,M,4340,F,1737,F,7278,M,1447,F
6064-56165-0020_328-129766-0050_1743-142912-0029_8465-246942-0021_1867-154075-0017,6064,F,328,F,1743,M,8465,F,1867,M
460-172359-0083_5463-39174-0010_7113-86041-0075_254-127705-0011_27-123349-0036,460,M,5463,M,7113,F,254,M,27,M
4018-107338-0023_1963-147036-0001_2836-5354-0037_6019-3185-0023_248-130697-0029,4018,M,1963,F,2836,F,6019,M,248,F
7190-90542-0001_5390-24512-0018_298-126791-0012_5688-15787-0001_4481-17499-0045,7190,M,5390,M,298,F,5688,F,4481,F
322-124146-0018_6531-61334-0046_1624-142933-0025_8123-275209-0000_4898-28461-0001,322,F,6531,F,1624,M,8123,F,4898,M
2989-138035-0035_2007-149877-0008_1246-124550-0007_8629-261140-0038_3374-298026-0022,2989,F,2007,F,1246,F,8629,M,3374,M
6385-34669-0020_6925-80680-0030_8425-287387-0019_6848-252323-0039_887-123290-0024,6385,F,6925,M,8425,M,6848,M,887,F
4340-15220-0057_2092-145706-0039_6476-96661-0014_6531-61334-0107_8419-293469-0007,4340,F,2092,F,6476,F,6531,F,8419,M
1841-159771-0008_5322-7678-0015_4481-17498-0002_118-47824-0052_27-123349-0018,1841,F,5322,M,4481,F,118,M,27,M
7059-88364-0011_3374-298032-0024_2893-139310-0001_6064-56165-0016_2518-154826-0011,7059,F,3374,M,2893,M,6064,F,2518,M
233-155990-0026_5789-57195-0002_8975-270782-0103_201-127786-0014_3259-158083-0114,233,M,5789,F,8975,F,201,M,3259,F
5789-70653-0004_3607-135982-0004_4406-16883-0044_8770-295465-0033_2817-142371-0026,5789,F,3607,M,4406,M,8770,M,2817,F
4406-16883-0027_8063-274115-0034_8324-286682-0027_6367-74004-0011_5514-19192-0028,4406,M,8063,M,8324,F,6367,M,5514,F
2136-5140-0038_2910-131096-0052_27-124992-0035_6209-34600-0007_3374-298032-0016,2136,M,2910,F,27,M,6209,M,3374,M
4640-19188-0008_1235-135887-0028_6019-3185-0007_696-93314-0049_2136-5147-0038,4640,F,1235,M,6019,M,696,F,2136,M
8098-275181-0027_8747-293952-0098_125-121124-0057_6078-54013-0060_1723-141149-0052,8098,M,8747,M,125,F,6078,F,1723,M
4362-15663-0001_7078-271888-0079_5463-39173-0063_211-122425-0030_83-3054-0009,4362,F,7078,F,5463,M,211,F,83,F
1867-154071-0004_8609-262281-0016_8238-274553-0012_3830-12530-0033_39-121915-0019,1867,M,8609,M,8238,F,3830,M,39,F
5789-57158-0022_2196-170151-0012_289-121665-0033_5688-41232-0033_2817-142380-0031,5789,F,2196,F,289,F,5688,F,2817,F
163-122947-0033_226-131532-0001_5514-19192-0035_7178-34645-0016_3830-12530-0024,163,M,226,F,5514,F,7178,F,3830,M
118-124588-0014_4051-10927-0011_4640-19187-0038_3214-167602-0004_8098-278252-0038,118,M,4051,F,4640,F,3214,M,8098,M
446-123501-0011_200-126784-0002_2159-179156-0020_5867-48852-0006_6531-61334-0109,446,M,200,F,2159,M,5867,F,6531,F
5339-14133-0002_5456-24741-0014_2092-145706-0068_4018-107338-0012_27-124992-0023,5339,F,5456,M,2092,F,4018,M,27,M
118-47824-0075_229-130880-0071_78-368-0040_8226-274371-0051_250-142276-0012,118,M,229,M,78,M,8226,M,250,F
4813-248638-0053_150-126107-0027_8425-291444-0004_5393-19219-0025_8609-283227-0045,4813,M,150,F,8425,M,5393,F,8609,M
27-123349-0019_4051-10927-0004_2196-170151-0002_6476-96661-0006_3259-158083-0074,27,M,4051,F,2196,F,6476,F,3259,F
328-129766-0061_669-129061-0040_7635-105409-0038_6925-80680-0022_211-122442-0000,328,F,669,F,7635,F,6925,M,211,F
7278-104730-0040_3526-176653-0038_26-495-0067_2159-179157-0032_831-130746-0022,7278,M,3526,F,26,M,2159,M,831,M
87-121553-0067_8238-274553-0070_1723-141149-0023_4788-294466-0030_6836-61803-0042,87,F,8238,F,1723,M,4788,M,6836,M
7078-271888-0093_481-123719-0018_3235-28433-0011_200-124140-0007_332-128985-0018,7078,F,481,M,3235,F,200,F,332,M
8098-275181-0031_3830-12530-0008_5393-19218-0002_2416-152139-0049_6367-65536-0044,8098,M,3830,M,5393,F,2416,F,6367,M
